message,severity,attributes,tags,timestamp
      +------------------------------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:02.723758260Z
,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:02.723762970Z
ERROR:    Application startup failed. Exiting.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:02.723766500Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387215960Z
  [38;2;9;127;184m▄[0m[48;2;8;130;178m[38;2;5;133;186m▄[0m       [48;2;10;143;160m[38;2;10;143;165m▄[0m[38;2;7;140;156m▄[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387219680Z
 [38;2;8;125;192m▄[0m [38;2;3;132;191m▀[0m[38;2;2;133;192m▄[0m [38;2;3;132;180m▄[0m[38;2;1;137;184m▄[0m[38;2;3;133;174m▄[0m [38;2;3;142;176m▄[0m[38;2;4;142;169m▀[0m [38;2;10;144;164m▄[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387223380Z
[38;2;6;121;195m▀[0m[38;2;5;128;203m▀[0m[48;2;5;124;195m[38;2;3;125;200m▄[0m[38;2;2;126;196m▄[0m[48;2;3;128;188m[38;2;1;131;196m▄[0m[48;2;0;152;219m[38;2;2;131;191m▄[0m[38;2;1;141;196m▀[0m[38;2;1;135;183m▀[0m[38;2;1;148;198m▀[0m[48;2;1;156;202m[38;2;2;135;180m▄[0m[48;2;4;134;169m[38;2;1;137;177m▄[0m[38;2;3;138;173m▄[0m[48;2;6;137;165m[38;2;2;140;170m▄[0m[38;2;7;144;169m▀[0m[38;2;7;139;158m▀[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387227090Z
   [48;2;2;128;202m[38;2;2;124;201m▄[0m[48;2;1;130;201m[38;2;0;135;212m▄[0m[38;2;2;128;196m▄[0m [48;2;2;142;204m[38;2;7;138;199m▄[0m [38;2;1;135;186m▄[0m[48;2;1;142;186m[38;2;2;144;194m▄[0m[48;2;3;138;176m[38;2;2;134;176m▄[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387231050Z
 [48;2;8;118;200m[38;2;8;121;209m▄[0m[38;2;3;121;203m▀[0m [38;2;3;122;192m▀[0m[38;2;1;138;216m▀[0m[48;2;0;138;210m[38;2;3;128;198m▄[0m[48;2;0;126;188m[38;2;2;131;198m▄[0m[48;2;0;142;205m[38;2;3;132;193m▄[0m[38;2;1;140;196m▀[0m  [38;2;4;134;175m▀[0m[48;2;13;135;167m[38;2;8;136;174m▄[0m ,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387235019Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387239159Z
  [38;2;0;116;217mH[38;2;0;116;215mi[38;2;0;117;214mn[38;2;0;117;213md[38;2;0;118;211ms[38;2;0;118;210mi[38;2;0;119;209mg[38;2;0;120;207mh[38;2;0;120;206mt[38;2;0;121;205m: [38;2;0;122;202mA[38;2;0;123;201mg[38;2;0;123;199me[38;2;0;124;198mn[38;2;0;124;197mt [38;2;0;126;194mM[38;2;0;126;193me[38;2;0;127;192mm[38;2;0;127;190mo[38;2;0;128;189mr[38;2;0;128;188my [38;2;0;130;185mT[38;2;0;130;184mh[38;2;0;131;182ma[38;2;0;131;181mt [38;2;0;133;178mW[38;2;0;133;177mo[38;2;0;134;176mr[38;2;0;134;174mk[38;2;0;135;173ms [38;2;0;136;171mL[38;2;0;137;169mi[38;2;0;137;168mk[38;2;0;138;167me [38;2;0;139;164mH[38;2;0;140;163mu[38;2;0;140;161mm[38;2;0;141;160ma[38;2;0;141;159mn [38;2;0;143;156mM[38;2;0;143;155me[38;2;0;144;153mm[38;2;0;144;152mo[38;2;0;145;151mr[38;2;0;146;150my[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.387243229Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389624468Z
"2026-08-14 15:27:11,382 - INFO - hindsight_api.config - Database: pg0 (schema: public)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389633117Z
"2026-08-14 15:27:11,383 - INFO - hindsight_api.config - LLM: provider=ollama, model=gemma4",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389637407Z
"2026-08-14 15:27:11,383 - INFO - hindsight_api.config - Embeddings: provider=local",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389641107Z
"2026-08-14 15:27:11,383 - INFO - hindsight_api.config - Reranker: provider=local",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389646167Z
"2026-08-14 15:27:11,383 - INFO - hindsight_api.config - Graph retriever: link_expansion",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.389653257Z
"2026-08-14 15:27:11,387 - INFO - hindsight_api.engine.providers.openai_compatible_llm - OpenAI-compatible client initialized: provider=ollama, model=gemma4, base_url=http://localhost:11434/v1, reasoning_effort=not sent",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.390925596Z
"2026-08-14 15:27:11,391 - INFO - hindsight_api.engine.providers.openai_compatible_llm - OpenAI-compatible client initialized: provider=ollama, model=gemma4, base_url=http://localhost:11434/v1, reasoning_effort=not sent",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.392485451Z
"2026-08-14 15:27:11,395 - INFO - hindsight_api.engine.providers.openai_compatible_llm - OpenAI-compatible client initialized: provider=ollama, model=gemma4, base_url=http://localhost:11434/v1, reasoning_effort=not sent",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.398254748Z
"2026-08-14 15:27:11,399 - INFO - hindsight_api.engine.providers.openai_compatible_llm - OpenAI-compatible client initialized: provider=ollama, model=gemma4, base_url=http://localhost:11434/v1, reasoning_effort=not sent",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.400389928Z
"2026-08-14 15:27:11,462 - INFO - hindsight_api.api.mcp - MCP servers created (stateless_http=False)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.471331999Z
"2026-08-14 15:27:11,562 - INFO - hindsight_api.api - HTTP REST API enabled",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.564027197Z
"2026-08-14 15:27:11,562 - INFO - hindsight_api.api - MCP server enabled at /mcp/",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.564030717Z
"uvloop available, will use for event loop",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569952273Z
[38;2;0;116;217mStarting Hindsight API...[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569960313Z
  [38;2;128;128;128mVersion:[0m [38;2;0;119;210mv0.9.1[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569964703Z
  [38;2;128;128;128mURL:[0m [38;2;0;122;203mhttp://0.0.0.0:8000[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569969873Z
  [38;2;128;128;128mDatabase:[0m [38;2;0;128;190mpg0[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569973053Z
  [38;2;128;128;128mLLM:[0m [38;2;0;134;176mollama / gemma4[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569976502Z
  [38;2;128;128;128mEmbeddings:[0m [38;2;0;140;163mlocal[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569979652Z
  [38;2;128;128;128mReranker:[0m [38;2;0;146;150mlocal[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569982852Z
  [38;2;128;128;128mExtensions:[0m [38;2;0;128;190mpgvector (vector) / native (text)[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569986362Z
  [38;2;128;128;128mMCP:[0m [38;2;0;146;150menabled at /mcp[0m,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569989462Z
,info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.569993452Z
INFO:     Started server process [1],error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.581094839Z
INFO:     Waiting for application startup.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.581101189Z
"2026-08-14 15:27:11,581 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager started",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.582792214Z
"2026-08-14 15:27:11,581 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager started",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.582798863Z
"2026-08-14 15:27:11,581 - INFO - hindsight_api.api - MCP lifespans started (multi-bank and single-bank)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.582803673Z
"2026-08-14 15:27:11,582 - INFO - root - Metrics initialized - available at /metrics endpoint",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.589159034Z
"2026-08-14 15:27:11,584 - INFO - hindsight_api.engine.embeddings - Embeddings: initializing local provider with model BAAI/bge-small-en-v1.5",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.589167834Z
"2026-08-14 15:27:11,587 - INFO - hindsight_api.engine.cross_encoder - Reranker: initializing local provider with model cross-encoder/ms-marco-MiniLM-L-6-v2",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.589174044Z
"2026-08-14 15:27:11,598 - INFO - hindsight_api.engine.providers.openai_compatible_llm - Verifying connection: ollama/gemma4",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.601956355Z
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""02f4fca2-6af3-45b3-abed-e7154b57f8a7"",""replica"":""e73f9353-f0f3-4a75-a929-36ab75c9f0ee""}",2026-08-14T15:27:11.823309650Z
